r0x,r0y,r0z,r1x,r1y,r1z,r2x,r2y,r2z,r3x,r3y,r3z,r4x,r4y,r4z,r5x,r5y,r5z,r6x,r6y,r6z,r7x,r7y,r7z,r8x,r8y,r8z,r9x,r9y,r9z,r10x,r10y,r10z,r11x,r11y,r11z,r12x,r12y,r12z,r13x,r13y,r13z,r14x,r14y,r14z,r15x,r15y,r15z,r16x,r16y,r16z,r17x,r17y,r17z,r18x,r18y,r18z,r19x,r19y,r19z,r20x,r20y,r20z,l0x,l0y,l0z,l1x,l1y,l1z,l2x,l2y,l2z,l3x,l3y,l3z,l4x,l4y,l4z,l5x,l5y,l5z,l6x,l6y,l6z,l7x,l7y,l7z,l8x,l8y,l8z,l9x,l9y,l9z,l10x,l10y,l10z,l11x,l11y,l11z,l12x,l12y,l12z,l13x,l13y,l13z,l14x,l14y,l14z,l15x,l15y,l15z,l16x,l16y,l16z,l17x,l17y,l17z,l18x,l18y,l18z,l19x,l19y,l19z,l20x,l20y,l20z,label
0.23949645459651947,0.590038001537323,-3.0546388529728574e-7,0.2958259880542755,0.5656841993331909,-0.022657383233308792,0.35133668780326843,0.5285338759422302,-0.03994571790099144,0.3781428337097168,0.47440648078918457,-0.057494837790727615,0.3546794652938843,0.43091654777526855,-0.07081007212400436,0.3280075192451477,0.3552379906177521,-0.019620036706328392,0.3628869354724884,0.3706520199775696,-0.05068381503224373,0.3475358486175537,0.44634464383125305,-0.0644899383187294,0.32922571897506714,0.4550752639770508,-0.07007374614477158,0.28970402479171753,0.3325819969177246,-0.0222431980073452,0.3214905560016632,0.40117719769477844,-0.05114401876926422,0.30426451563835144,0.4910753071308136,-0.05605286359786987,0.28942060470581055,0.46972405910491943,-0.05424272269010544,0.2518109083175659,0.33843836188316345,-0.028900818899273872,0.2788287401199341,0.4119258522987366,-0.058353882282972336,0.2679304778575897,0.4888390600681305,-0.051297422498464584,0.254265695810318,0.4714129567146301,-0.04071272537112236,0.21472957730293274,0.3556000888347626,-0.03767538070678711,0.2384621649980545,0.4074413478374481,-0.05427340790629387,0.23946550488471985,0.4666287302970886,-0.0462658554315567,0.23121234774589539,0.4660981595516205,-0.03549708053469658,0.7183060050010681,0.5898563861846924,-4.942149303133192e-7,0.6648255586624146,0.5714523792266846,-0.03335430845618248,0.6115677952766418,0.5427557229995728,-0.055372510105371475,0.576797366142273,0.5089001655578613,-0.07412068545818329,0.5979223251342773,0.4539681077003479,-0.08551906794309616,0.6161299347877502,0.3545127511024475,-0.023450786247849464,0.5925350189208984,0.41435062885284424,-0.05347277969121933,0.6115657687187195,0.4830491840839386,-0.06484002619981766,0.6228829026222229,0.4815233647823334,-0.07019664347171783,0.6521692872047424,0.32763856649398804,-0.020165186375379562,0.633331298828125,0.4211832582950592,-0.04979788511991501,0.6505566835403442,0.4991147816181183,-0.051541902124881744,0.6556593179702759,0.48178160190582275,-0.04733757674694061,0.6928456425666809,0.32970550656318665,-0.022905781865119934,0.6776578426361084,0.4277021586894989,-0.0507633276283741,0.6869250535964966,0.4941474497318268,-0.039925508201122284,0.6918632388114929,0.4761687219142914,-0.027047818526625633,0.732023298740387,0.34951052069664,-0.029632702469825745,0.7166589498519897,0.42061537504196167,-0.04425440728664398,0.7201089859008789,0.4693775177001953,-0.0383683517575264,0.7266659140586853,0.45904210209846497,-0.029772844165563583,none
0.2388390749692917,0.5908216834068298,-3.027046773240727e-7,0.2955656051635742,0.5670247077941895,-0.023513473570346832,0.350929319858551,0.5297273397445679,-0.041521504521369934,0.37709763646125793,0.47648677229881287,-0.059760212898254395,0.35369738936424255,0.43170878291130066,-0.07369297742843628,0.32933953404426575,0.3552932143211365,-0.019284430891275406,0.36336126923561096,0.3711434304714203,-0.05099456384778023,0.3477709889411926,0.44559580087661743,-0.06545019894838333,0.33007362484931946,0.4546073079109192,-0.07135547697544098,0.2907302677631378,0.33262714743614197,-0.021652694791555405,0.3215238153934479,0.40198230743408203,-0.05127136781811714,0.3043500781059265,0.4915938377380371,-0.056623030453920364,0.2901705205440521,0.46958088874816895,-0.05490065738558769,0.25277429819107056,0.3384324908256531,-0.028326893225312233,0.278615266084671,0.4131888449192047,-0.05828389152884483,0.26767244935035706,0.48947837948799133,-0.051363635808229446,0.2543797791004181,0.47137323021888733,-0.0407525897026062,0.2154000997543335,0.3553839921951294,-0.037215571850538254,0.23823034763336182,0.4087185561656952,-0.05419325456023216,0.23911312222480774,0.46725016832351685,-0.04644257202744484,0.23103617131710052,0.46583589911460876,-0.03573925048112869,0.717092752456665,0.5902669429779053,-4.96044549436192e-7,0.6638424396514893,0.5721476078033447,-0.03347314894199371,0.6103686690330505,0.543716549873352,-0.05562267079949379,0.5758516788482666,0.5101209878921509,-0.07453685998916626,0.5976610779762268,0.4552523195743561,-0.08610936999320984,0.616029679775238,0.3553597629070282,-0.02386050671339035,0.5914941430091858,0.4147554636001587,-0.05403611436486244,0.6104519963264465,0.4840027391910553,-0.06532864272594452,0.6221603155136108,0.48234447836875916,-0.07067936658859253,0.6520270109176636,0.3285050094127655,-0.020562967285513878,0.632205069065094,0.42140790820121765,-0.050303053110837936,0.6496153473854065,0.5004502534866333,-0.05173405632376671,0.6552789211273193,0.4836486279964447,-0.047223277390003204,0.6926998496055603,0.3307194113731384,-0.0233316570520401,0.6767710447311401,0.42903560400009155,-0.051298532634973526,0.6859672665596008,0.49643024802207947,-0.04016156122088432,0.6912611722946167,0.4781777858734131,-0.027033613994717598,0.7320175170898438,0.3503456115722656,-0.03009783662855625,0.7160912752151489,0.42165347933769226,-0.044672343879938126,0.7191380858421326,0.4704919159412384,-0.03866833075881004,0.7256869077682495,0.4601660370826721,-0.02995784766972065,none
0.23985812067985535,0.5893775224685669,-3.0269501394286635e-7,0.29540178179740906,0.5668399333953857,-0.023642903193831444,0.35054561495780945,0.5301411151885986,-0.041569940745830536,0.3770502805709839,0.476715087890625,-0.05960395932197571,0.3539443016052246,0.43229392170906067,-0.07335871458053589,0.32972976565361023,0.35601216554641724,-0.0197457205504179,0.362933874130249,0.37183886766433716,-0.051259398460388184,0.3471900522708893,0.4467710852622986,-0.06559491902589798,0.32905054092407227,0.45582664012908936,-0.07146361470222473,0.29117876291275024,0.33279016613960266,-0.021946480497717857,0.3210360109806061,0.40146464109420776,-0.051381666213274,0.3034505546092987,0.49131321907043457,-0.056639041751623154,0.28900396823883057,0.4699864685535431,-0.054896775633096695,0.25295886397361755,0.33813947439193726,-0.028395935893058777,0.27811557054519653,0.41188809275627136,-0.05816734954714775,0.2670137882232666,0.48856478929519653,-0.051167700439691544,0.25376972556114197,0.4709911346435547,-0.04053069278597832,0.21541675925254822,0.35505229234695435,-0.037046149373054504,0.23741355538368225,0.40708616375923157,-0.05379639193415642,0.23827368021011353,0.4652850925922394,-0.04591032490134239,0.23034684360027313,0.4637974798679352,-0.03521218150854111,0.7159561514854431,0.5882629752159119,-4.941048814544047e-7,0.6633949279785156,0.5699963569641113,-0.03372567892074585,0.6101652979850769,0.5425239205360413,-0.05610528215765953,0.5755661725997925,0.5094199776649475,-0.07514044642448425,0.5968436598777771,0.4545648694038391,-0.08683034777641296,0.6148119568824768,0.35599151253700256,-0.025067651644349098,0.5911107063293457,0.4147171378135681,-0.0550738200545311,0.6098183989524841,0.4839927852153778,-0.06595105677843094,0.6212023496627808,0.483527272939682,-0.07101459801197052,0.6511551141738892,0.3292945623397827,-0.02166070230305195,0.6319214701652527,0.42108309268951416,-0.051448073238134384,0.6487385630607605,0.49984264373779297,-0.05297963693737984,0.6540657877922058,0.4835425615310669,-0.04857248440384865,0.6920230984687805,0.33152592182159424,-0.02419247105717659,0.6763691306114197,0.42884695529937744,-0.05219822749495506,0.6852945685386658,0.49536997079849243,-0.041289735585451126,0.6902956366539001,0.4777708947658539,-0.028380833566188812,0.731484591960907,0.35084065794944763,-0.030693810433149338,0.7154809832572937,0.4205937385559082,-0.045384328812360764,0.7184491753578186,0.4690612256526947,-0.03944560885429382,0.7245949506759644,0.4595111012458801,-0.03086571954190731,none
0.2395705133676529,0.590238630771637,-2.99718465157639e-7,0.29519122838974,0.5675628185272217,-0.024075252935290337,0.35027092695236206,0.5308281183242798,-0.042311299592256546,0.37665408849716187,0.4776264727115631,-0.06056263670325279,0.35384678840637207,0.43258100748062134,-0.07447278499603271,0.3294362425804138,0.35537391901016235,-0.0201620701700449,0.3632732629776001,0.37166962027549744,-0.05197197571396828,0.3474256098270416,0.44655081629753113,-0.06646298617124557,0.3291763961315155,0.4552250802516937,-0.07239390164613724,0.2909444570541382,0.33234211802482605,-0.022256234660744667,0.32105761766433716,0.40159422159194946,-0.05181911215186119,0.30357733368873596,0.49097082018852234,-0.05707745626568794,0.28936469554901123,0.46893391013145447,-0.055365439504384995,0.2526898682117462,0.3379891514778137,-0.02866101637482643,0.27803993225097656,0.4126593768596649,-0.05842261388897896,0.26702994108200073,0.4888390302658081,-0.0513911098241806,0.2540578246116638,0.47038841247558594,-0.04084385558962822,0.2152637541294098,0.35528913140296936,-0.03735867887735367,0.23725789785385132,0.4083252549171448,-0.05417313799262047,0.238124281167984,0.4663086533546448,-0.046469058841466904,0.230488121509552,0.4639284312725067,-0.035982947796583176,0.7173453569412231,0.5894718170166016,-4.961895001542871e-7,0.6634877920150757,0.5702927112579346,-0.03251827508211136,0.6102050542831421,0.5417085289955139,-0.05409320071339607,0.5758334994316101,0.5083143711090088,-0.07264389842748642,0.5966090559959412,0.45378533005714417,-0.08399255573749542,0.6150993704795837,0.35518795251846313,-0.022619375959038734,0.5905747413635254,0.41349169611930847,-0.052471961826086044,0.6091187000274658,0.4824853539466858,-0.06397651135921478,0.6209599375724792,0.4821600615978241,-0.06940142065286636,0.6509048342704773,0.32851114869117737,-0.019657498225569725,0.6312647461891174,0.42083224654197693,-0.04904242232441902,0.6480876803398132,0.49859151244163513,-0.050850726664066315,0.6539541482925415,0.48242831230163574,-0.04667292535305023,0.6915820837020874,0.3306111693382263,-0.02268173173069954,0.6754893660545349,0.42787545919418335,-0.05032070353627205,0.6847265362739563,0.49380719661712646,-0.039595600217580795,0.6904793977737427,0.47676244378089905,-0.02681276760995388,0.7308734655380249,0.3501545786857605,-0.029618754982948303,0.7146125435829163,0.41993844509124756,-0.044054001569747925,0.7177479267120361,0.46780017018318176,-0.03809907287359238,0.724573016166687,0.45845499634742737,-0.029416101053357124,none
0.23944556713104248,0.5899818539619446,-2.98362635930971e-7,0.29532989859580994,0.5666415095329285,-0.02346419170498848,0.3504944443702698,0.53006911277771,-0.04139840975403786,0.37735188007354736,0.47625428438186646,-0.05951594188809395,0.3545381724834442,0.43223246932029724,-0.07338669896125793,0.3287763297557831,0.35540321469306946,-0.019690977409482002,0.36317360401153564,0.3708588480949402,-0.05123626068234444,0.3475814759731293,0.4458528161048889,-0.06544309854507446,0.3295174539089203,0.4557870328426361,-0.07118693739175797,0.2903483808040619,0.3327091932296753,-0.022043507546186447,0.32146012783050537,0.4017215967178345,-0.051511235535144806,0.3039392828941345,0.4911906123161316,-0.05661347135901451,0.28920748829841614,0.4701691269874573,-0.054749779403209686,0.2523064911365509,0.3385713994503021,-0.028642812743782997,0.2788214683532715,0.41274380683898926,-0.05844660848379135,0.26763057708740234,0.48911115527153015,-0.05132792145013809,0.2539491355419159,0.47210079431533813,-0.04060405120253563,0.21491846442222595,0.35595789551734924,-0.03742660954594612,0.23787811398506165,0.40839964151382446,-0.054260943084955215,0.23890845477581024,0.4667895436286926,-0.046378444880247116,0.23082351684570312,0.46561798453330994,-0.03562401980161667,0.7161906957626343,0.5883191823959351,-4.954035262016987e-7,0.6632237434387207,0.5696089267730713,-0.03290131315588951,0.6104358434677124,0.5418229699134827,-0.054845862090587616,0.576301097869873,0.5080094337463379,-0.07368651777505875,0.5962885618209839,0.4523637294769287,-0.0853571742773056,0.6153588891029358,0.3553353548049927,-0.02329474873840809,0.5906223058700562,0.41289740800857544,-0.05341807380318642,0.6090044975280762,0.4814442992210388,-0.06499560922384262,0.6208665370941162,0.48170968890190125,-0.0703343078494072,0.6510871648788452,0.32864275574684143,-0.020237410441040993,0.6313695907592773,0.4201786518096924,-0.050003781914711,0.6480112671852112,0.4980989694595337,-0.05192819982767105,0.6536083817481995,0.48248663544654846,-0.04773794114589691,0.6914014220237732,0.33083999156951904,-0.0231705941259861,0.6758824586868286,0.4280897378921509,-0.051245346665382385,0.6848083138465881,0.49383464455604553,-0.04072313383221626,0.6899436116218567,0.4768502116203308,-0.027981635183095932,0.7304853200912476,0.35034406185150146,-0.030030205845832825,0.7146568298339844,0.4204719364643097,-0.0449133925139904,0.717759370803833,0.4682331681251526,-0.0392332598567009,0.7240785360336304,0.4588291049003601,-0.03065098449587822,none
0.23886166512966156,0.5905777812004089,-2.998023092004587e-7,0.2951788008213043,0.5671443939208984,-0.024061715230345726,0.3501470685005188,0.529858410358429,-0.04226892441511154,0.37646299600601196,0.4765204191207886,-0.060568083077669144,0.3537937104701996,0.4311234951019287,-0.07454533874988556,0.3288854658603668,0.3542366027832031,-0.019663171842694283,0.3631110191345215,0.37109774351119995,-0.051433831453323364,0.34765133261680603,0.44589856266975403,-0.06596281379461288,0.3294714391231537,0.4542151391506195,-0.0720318853855133,0.29058393836021423,0.3317812979221344,-0.02173217199742794,0.3213961124420166,0.4017149806022644,-0.05121926590800285,0.30401748418807983,0.49104470014572144,-0.056552693247795105,0.2896997034549713,0.468649685382843,-0.054866839200258255,0.25255030393600464,0.3376910388469696,-0.02818438969552517,0.2786642611026764,0.4127582013607025,-0.0579933263361454,0.2676216661930084,0.48892149329185486,-0.05112731456756592,0.25423648953437805,0.4706514775753021,-0.040613722056150436,0.21525225043296814,0.3548324406147003,-0.036904845386743546,0.23804384469985962,0.4088401198387146,-0.05382467806339264,0.23896574974060059,0.46674644947052,-0.04628431797027588,0.23080246150493622,0.46482470631599426,-0.03580137714743614,0.7174034118652344,0.5886225700378418,-4.964259119333292e-7,0.6643193960189819,0.5706539154052734,-0.032873302698135376,0.6108461618423462,0.5425971746444702,-0.054603639990091324,0.5765172243118286,0.5086486339569092,-0.07315468043088913,0.5959405303001404,0.45169058442115784,-0.08445198833942413,0.615820586681366,0.35527166724205017,-0.023211950436234474,0.5908578634262085,0.41281336545944214,-0.05296768993139267,0.6094119548797607,0.4813474118709564,-0.06426499783992767,0.6213963627815247,0.48118847608566284,-0.06957411020994186,0.6514580845832825,0.32789283990859985,-0.01998635195195675,0.6317347288131714,0.4193715453147888,-0.04944886267185211,0.6483811140060425,0.4979069232940674,-0.05123914033174515,0.6537243127822876,0.4826512932777405,-0.047041237354278564,0.6915505528450012,0.3300718367099762,-0.022702643647789955,0.6762059330940247,0.42728880047798157,-0.05040573701262474,0.6849055290222168,0.49369868636131287,-0.03972576931118965,0.6898836493492126,0.4770020544528961,-0.026977717876434326,0.7303175926208496,0.3496819734573364,-0.02933903969824314,0.7149096727371216,0.42056524753570557,-0.04417061060667038,0.7180935144424438,0.4690514802932739,-0.03849108889698982,0.7243249416351318,0.4594400227069855,-0.029956376180052757,none
0.23970472812652588,0.5890782475471497,-2.99040550544305e-7,0.2955778241157532,0.5655459761619568,-0.022861698642373085,0.3510569632053375,0.5282692909240723,-0.04020243138074875,0.37738341093063354,0.4740675985813141,-0.05777192860841751,0.353928804397583,0.43146947026252747,-0.0710710659623146,0.3281836211681366,0.35504698753356934,-0.01938440278172493,0.36233532428741455,0.36838629841804504,-0.050725825130939484,0.34746119379997253,0.443708211183548,-0.06484853476285934,0.32953742146492004,0.45404037833213806,-0.0705220103263855,0.28998932242393494,0.3320575952529907,-0.021931370720267296,0.3210553228855133,0.4002995789051056,-0.05121387168765068,0.30381402373313904,0.49015718698501587,-0.056307803839445114,0.2891086935997009,0.4696931540966034,-0.05441664531826973,0.25209784507751465,0.33790451288223267,-0.028641941025853157,0.27855393290519714,0.41238725185394287,-0.05825997143983841,0.2675812244415283,0.4889528155326843,-0.051274873316287994,0.2542487680912018,0.4714139699935913,-0.040629465132951736,0.21509435772895813,0.35559988021850586,-0.037518199533224106,0.23806194961071014,0.4091522991657257,-0.05417262017726898,0.2391505390405655,0.4675085246562958,-0.04633345082402229,0.23128734529018402,0.46682968735694885,-0.03565754368901253,0.7168450355529785,0.5892326831817627,-4.936525215271104e-7,0.6635375618934631,0.5717649459838867,-0.033401601016521454,0.6096558570861816,0.5435713529586792,-0.05519598722457886,0.5747278928756714,0.5095020532608032,-0.07365639507770538,0.5952582359313965,0.4529591500759125,-0.08470793813467026,0.6152703166007996,0.35728323459625244,-0.023924436420202255,0.5893319845199585,0.41453424096107483,-0.053652480244636536,0.6089169383049011,0.4830078184604645,-0.06458054482936859,0.6213269829750061,0.4814598560333252,-0.06970500200986862,0.6509020328521729,0.3294292390346527,-0.020297182723879814,0.630267858505249,0.42097780108451843,-0.04973195493221283,0.6482277512550354,0.4996407926082611,-0.0509050227701664,0.6545361280441284,0.4831552803516388,-0.04627448692917824,0.6912729144096375,0.33112043142318726,-0.022705061361193657,0.6751118302345276,0.42869803309440613,-0.050256747752428055,0.6847468018531799,0.49518629908561707,-0.038958244025707245,0.6905072331428528,0.4774075746536255,-0.0258229561150074,0.7301264405250549,0.350631445646286,-0.029095198959112167,0.714328408241272,0.4220618009567261,-0.04365051910281181,0.717534065246582,0.4702117443084717,-0.03778517246246338,0.7240234613418579,0.45994675159454346,-0.02923411875963211,none
0.2381688505411148,0.5905439853668213,-3.1081751217243436e-7,0.29394352436065674,0.5684554576873779,-0.024021921679377556,0.34949156641960144,0.5299694538116455,-0.04199252277612686,0.37637269496917725,0.4759892523288727,-0.06005480885505676,0.3535268008708954,0.4305894672870636,-0.07359388470649719,0.32917335629463196,0.3550475835800171,-0.019193090498447418,0.3634317219257355,0.3711492419242859,-0.05100838467478752,0.34726735949516296,0.4461789131164551,-0.0654643252491951,0.32888832688331604,0.4538618326187134,-0.07139340043067932,0.2908603847026825,0.3317452073097229,-0.0212101973593235,0.3211975693702698,0.4013108015060425,-0.05076389014720917,0.3037676215171814,0.49086371064186096,-0.05586777999997139,0.28980252146720886,0.467375248670578,-0.054003484547138214,0.2528320252895355,0.3374364376068115,-0.0276741124689579,0.2780938744544983,0.4120796024799347,-0.057365331798791885,0.2672969698905945,0.4883127212524414,-0.05015264078974724,0.25433602929115295,0.46860384941101074,-0.03954754397273064,0.21559283137321472,0.35415804386138916,-0.0364607572555542,0.23737438023090363,0.4079296588897705,-0.05326998978853226,0.23807558417320251,0.46526214480400085,-0.045782241970300674,0.23017022013664246,0.4617028832435608,-0.03542163968086243,0.7166686654090881,0.589163064956665,-4.929426609123766e-7,0.6634673476219177,0.5708067417144775,-0.032959070056676865,0.6098226308822632,0.5434690117835999,-0.05496290698647499,0.5747146010398865,0.5096636414527893,-0.07382334023714066,0.5954332947731018,0.45452800393104553,-0.0854010283946991,0.6149550676345825,0.35696694254875183,-0.023326555266976357,0.5891724228858948,0.4134841859340668,-0.053220026195049286,0.6082534193992615,0.48188546299934387,-0.06429974734783173,0.6204684972763062,0.48171108961105347,-0.06934164464473724,0.6503530144691467,0.32982194423675537,-0.020058657974004745,0.6302749514579773,0.4218014180660248,-0.04967202618718147,0.6478296518325806,0.49961352348327637,-0.05110367015004158,0.6536784172058105,0.48358428478240967,-0.04655974358320236,0.6906513571739197,0.33159106969833374,-0.022828588262200356,0.6749463081359863,0.4299493432044983,-0.05063683167099953,0.684587836265564,0.49569064378738403,-0.03974384441971779,0.6900153756141663,0.4784461557865143,-0.026718944311141968,0.7295693755149841,0.35102033615112305,-0.029535558074712753,0.7137791514396667,0.4225928783416748,-0.0441010408103466,0.717456579208374,0.47020718455314636,-0.038281071931123734,0.7240762114524841,0.46016937494277954,-0.02964448742568493,none
0.2395268827676773,0.5885543823242188,-3.019720793417946e-7,0.29487690329551697,0.5660929679870605,-0.022697655484080315,0.3501201868057251,0.5287724137306213,-0.04012811556458473,0.37710142135620117,0.47548943758010864,-0.05781736597418785,0.353840172290802,0.4327106773853302,-0.07124415040016174,0.32854747772216797,0.35549622774124146,-0.01930290088057518,0.3623255491256714,0.3684605360031128,-0.050692956894636154,0.34718072414398193,0.44363903999328613,-0.0647895559668541,0.3291056752204895,0.45346975326538086,-0.07039165496826172,0.29025453329086304,0.33232957124710083,-0.021966945379972458,0.3211019039154053,0.39991676807403564,-0.05108875408768654,0.3036237955093384,0.4901854395866394,-0.055868808180093765,0.2889713943004608,0.4688262939453125,-0.053737573325634,0.25237929821014404,0.3379075229167938,-0.028817344456911087,0.27866068482398987,0.4118954837322235,-0.05827406048774719,0.2674969732761383,0.4884191155433655,-0.05093652382493019,0.25413650274276733,0.4703195095062256,-0.04012811556458473,0.21538281440734863,0.35515934228897095,-0.03781420364975929,0.2380390763282776,0.4082586169242859,-0.05428560823202133,0.23892080783843994,0.46651792526245117,-0.04621736332774162,0.23084568977355957,0.4648619294166565,-0.035378504544496536,0.7170863151550293,0.5904695391654968,-4.939078621646331e-7,0.6635828018188477,0.5715757608413696,-0.03277219086885452,0.6099861264228821,0.5434335470199585,-0.054558247327804565,0.5748875141143799,0.5099102258682251,-0.07317881286144257,0.5953037738800049,0.4543991684913635,-0.08459942042827606,0.615048885345459,0.3565044403076172,-0.022639499977231026,0.5895664691925049,0.4144010841846466,-0.05232378467917442,0.608380138874054,0.4821925163269043,-0.0635581910610199,0.620526134967804,0.48141178488731384,-0.06870987266302109,0.6504412293434143,0.3293733596801758,-0.01934986747801304,0.6304314136505127,0.42243340611457825,-0.04853760078549385,0.6477771997451782,0.499775767326355,-0.05012034997344017,0.6534146666526794,0.48352012038230896,-0.04568244889378548,0.6906611919403076,0.3315214514732361,-0.022065365687012672,0.6749449968338013,0.43020811676979065,-0.04946862906217575,0.6842937469482422,0.4956212639808655,-0.03866870328783989,0.6895095705986023,0.47815561294555664,-0.02577396295964718,0.7295358777046204,0.35089072585105896,-0.028722217306494713,0.7135671377182007,0.42278149724006653,-0.04304453358054161,0.7171174883842468,0.4703918695449829,-0.037210091948509216,0.7237876653671265,0.460675448179245,-0.02856704778969288,none
0.2385847121477127,0.5898346900939941,-3.0729228228665306e-7,0.29417717456817627,0.5680392980575562,-0.024032089859247208,0.3495130240917206,0.5301855206489563,-0.041987448930740356,0.37630772590637207,0.4763222932815552,-0.06000388041138649,0.3537995517253876,0.43075573444366455,-0.07359254360198975,0.3294515609741211,0.3549884855747223,-0.01920734904706478,0.36289286613464355,0.36990857124328613,-0.050995662808418274,0.34690922498703003,0.44516050815582275,-0.06534773856401443,0.3286628723144531,0.4540875554084778,-0.07114963978528976,0.29122328758239746,0.33143627643585205,-0.02122274599969387,0.3209950625896454,0.3999839127063751,-0.05072083696722984,0.30355608463287354,0.49000510573387146,-0.055728793144226074,0.28973081707954407,0.4675959646701813,-0.05371339991688728,0.2532148063182831,0.33685484528541565,-0.027665913105010986,0.277954638004303,0.41121166944503784,-0.057347215712070465,0.2669971287250519,0.4873034954071045,-0.0501101091504097,0.25441715121269226,0.4684697389602661,-0.03942239657044411,0.2157658040523529,0.3535376191139221,-0.036429837346076965,0.2370873987674713,0.407209187746048,-0.05310266837477684,0.23774397373199463,0.46510592103004456,-0.04543805122375488,0.23015406727790833,0.4620577096939087,-0.034933559596538544,0.7166399359703064,0.589225709438324,-4.898240035799972e-7,0.663790225982666,0.5705721378326416,-0.03303157165646553,0.6103086471557617,0.5431168079376221,-0.05505261942744255,0.5750183463096619,0.5095707774162292,-0.07394110411405563,0.5956927537918091,0.4546784460544586,-0.08554092049598694,0.6150159239768982,0.35643839836120605,-0.023370226845145226,0.5896311402320862,0.4138108193874359,-0.05322270095348358,0.6084153652191162,0.48157721757888794,-0.06438831239938736,0.6204979419708252,0.4814354479312897,-0.06953688710927963,0.6505257487297058,0.3294403851032257,-0.02002054639160633,0.6306422352790833,0.42212000489234924,-0.04931474104523659,0.6477426290512085,0.4990226626396179,-0.0508965365588665,0.6531592607498169,0.4827682375907898,-0.0464923270046711,0.6906794905662537,0.3314606845378876,-0.0226723775267601,0.6751683354377747,0.4300879240036011,-0.050152163952589035,0.6845014691352844,0.49507519602775574,-0.039420779794454575,0.6895383596420288,0.4777715802192688,-0.026595843955874443,0.729525625705719,0.35085105895996094,-0.029294200241565704,0.7139081954956055,0.422390878200531,-0.043731942772865295,0.7174023985862732,0.46981513500213623,-0.03799406439065933,0.7238906621932983,0.46025726199150085,-0.02943376824259758,none
